service_id,date,exception_type
6,20200320,1
6,20200323,1
6,20200324,1
6,20200325,1
6,20200326,1
6,20200327,1
6,20200330,1
6,20200331,1
6,20200401,1
6,20200402,1
6,20200403,1
6,20200406,1
6,20200407,1
6,20200408,1
6,20200409,1
6,20200410,1
6,20200413,1
6,20200414,1
6,20200415,1
6,20200416,1
6,20200417,1
6,20200420,1
6,20200421,1
6,20200422,1
6,20200423,1
6,20200424,1
6,20200427,1
6,20200428,1
6,20200429,1
6,20200430,1
6,20200501,1
6,20200504,1
6,20200505,1
6,20200506,1
6,20200507,1
6,20200508,1
6,20200511,1
6,20200512,1
6,20200513,1
6,20200514,1
6,20200515,1
6,20200518,1
6,20200519,1
6,20200520,1
6,20200521,1
6,20200522,1
6,20200525,1
6,20200526,1
6,20200527,1
6,20200528,1
6,20200529,1
6,20200601,1
6,20200602,1
6,20200603,1
6,20200604,1
6,20200605,1
6,20200608,1
6,20200609,1
6,20200610,1
6,20200611,1
6,20200612,1
6,20200615,1
6,20200616,1
6,20200617,1
6,20200618,1
7,20200105,1
7,20200106,1
7,20200107,1
7,20200108,1
7,20200109,1
7,20200110,1
7,20200111,1
7,20200112,1
7,20200113,1
7,20200114,1
7,20200115,1
7,20200116,1
7,20200117,1
7,20200118,1
7,20200119,1
7,20200120,1
7,20200121,1
7,20200122,1
7,20200123,1
7,20200124,1
7,20200125,1
7,20200126,1
7,20200127,1
7,20200128,1
7,20200129,1
7,20200130,1
7,20200131,1
7,20200201,1
7,20200202,1
7,20200203,1
7,20200204,1
7,20200205,1
7,20200206,1
7,20200207,1
7,20200208,1
7,20200209,1
7,20200210,1
7,20200211,1
7,20200212,1
7,20200213,1
7,20200214,1
7,20200215,1
7,20200216,1
7,20200217,1
7,20200218,1
7,20200219,1
7,20200220,1
7,20200221,1
7,20200222,1
7,20200223,1
7,20200224,1
7,20200225,1
7,20200226,1
7,20200227,1
7,20200228,1
7,20200229,1
7,20200301,1
7,20200302,1
7,20200303,1
7,20200304,1
7,20200305,1
7,20200306,1
7,20200307,1
7,20200308,1
7,20200309,1
7,20200310,1
7,20200311,1
7,20200312,1
7,20200313,1
7,20200314,1
7,20200315,1
7,20200316,1
7,20200317,1
7,20200318,1
7,20200319,1
7,20200320,1
7,20200321,1
7,20200322,1
7,20200323,1
7,20200324,1
7,20200325,1
7,20200326,1
7,20200327,1
7,20200328,1
7,20200329,1
7,20200330,1
7,20200331,1
7,20200401,1
7,20200402,1
7,20200403,1
7,20200404,1
7,20200405,1
7,20200406,1
7,20200407,1
7,20200408,1
7,20200409,1
7,20200410,1
7,20200411,1
7,20200412,1
7,20200413,1
7,20200414,1
7,20200415,1
7,20200416,1
7,20200417,1
7,20200418,1
7,20200419,1
7,20200420,1
7,20200421,1
7,20200422,1
7,20200423,1
7,20200424,1
7,20200425,1
7,20200426,1
7,20200427,1
7,20200428,1
7,20200429,1
7,20200430,1
7,20200501,1
7,20200502,1
7,20200503,1
7,20200504,1
7,20200505,1
7,20200506,1
7,20200507,1
7,20200508,1
7,20200509,1
7,20200510,1
7,20200511,1
7,20200512,1
7,20200513,1
7,20200514,1
7,20200515,1
7,20200516,1
7,20200517,1
7,20200518,1
7,20200519,1
7,20200520,1
7,20200521,1
7,20200522,1
7,20200523,1
7,20200524,1
7,20200525,1
7,20200526,1
7,20200527,1
7,20200528,1
7,20200529,1
7,20200530,1
7,20200531,1
7,20200601,1
7,20200602,1
7,20200603,1
7,20200604,1
7,20200605,1
7,20200606,1
7,20200607,1
7,20200608,1
7,20200609,1
7,20200610,1
7,20200611,1
7,20200612,1
7,20200613,1
7,20200614,1
7,20200615,1
7,20200616,1
7,20200617,1
7,20200618,1
8,20200105,1
8,20200111,1
8,20200118,1
8,20200125,1
8,20200201,1
8,20200208,1
8,20200215,1
8,20200222,1
8,20200229,1
8,20200307,1
8,20200314,1
8,20200321,1
8,20200328,1
8,20200404,1
8,20200411,1
8,20200412,1
8,20200418,1
8,20200425,1
8,20200502,1
8,20200509,1
8,20200516,1
8,20200523,1
8,20200530,1
8,20200606,1
8,20200613,1
9,20200110,1
9,20200117,1
9,20200124,1
9,20200131,1
9,20200207,1
9,20200214,1
9,20200221,1
9,20200228,1
9,20200306,1
9,20200313,1
9,20200320,1
9,20200327,1
9,20200403,1
9,20200409,1
9,20200410,1
9,20200413,1
9,20200417,1
9,20200424,1
9,20200429,1
9,20200430,1
9,20200501,1
9,20200508,1
9,20200515,1
9,20200520,1
9,20200521,1
9,20200522,1
9,20200529,1
9,20200605,1
9,20200612,1
10,20200105,1
10,20200106,1
11,20200111,1
11,20200112,1
11,20200118,1
11,20200119,1
11,20200125,1
11,20200126,1
11,20200201,1
11,20200202,1
11,20200208,1
11,20200209,1
11,20200215,1
11,20200216,1
11,20200222,1
11,20200223,1
11,20200229,1
11,20200301,1
11,20200307,1
11,20200308,1
11,20200314,1
11,20200315,1
11,20200321,1
11,20200322,1
11,20200328,1
11,20200329,1
11,20200404,1
11,20200405,1
11,20200411,1
11,20200412,1
11,20200418,1
11,20200419,1
11,20200425,1
11,20200426,1
11,20200502,1
11,20200503,1
11,20200509,1
11,20200510,1
11,20200516,1
11,20200517,1
11,20200523,1
11,20200524,1
11,20200530,1
11,20200531,1
11,20200606,1
11,20200607,1
11,20200613,1
11,20200614,1
12,20200106,1
12,20200112,1
12,20200119,1
12,20200126,1
12,20200202,1
12,20200209,1
12,20200216,1
12,20200223,1
12,20200301,1
12,20200308,1
12,20200315,1
12,20200322,1
12,20200329,1
12,20200405,1
12,20200419,1
12,20200426,1
12,20200503,1
12,20200510,1
12,20200517,1
12,20200524,1
12,20200531,1
12,20200607,1
12,20200614,1
13,20200107,1
13,20200108,1
13,20200109,1
13,20200113,1
13,20200114,1
13,20200115,1
13,20200116,1
13,20200120,1
13,20200121,1
13,20200122,1
13,20200123,1
13,20200127,1
13,20200128,1
13,20200129,1
13,20200130,1
13,20200203,1
13,20200204,1
13,20200205,1
13,20200206,1
13,20200210,1
13,20200211,1
13,20200212,1
13,20200213,1
13,20200217,1
13,20200218,1
13,20200219,1
13,20200220,1
13,20200224,1
13,20200225,1
13,20200226,1
13,20200227,1
13,20200302,1
13,20200303,1
13,20200304,1
13,20200305,1
13,20200309,1
13,20200310,1
13,20200311,1
13,20200312,1
13,20200316,1
13,20200317,1
13,20200318,1
13,20200319,1
13,20200323,1
13,20200324,1
13,20200325,1
13,20200326,1
13,20200330,1
13,20200331,1
13,20200401,1
13,20200402,1
13,20200406,1
13,20200407,1
13,20200408,1
13,20200413,1
13,20200414,1
13,20200415,1
13,20200416,1
13,20200420,1
13,20200421,1
13,20200422,1
13,20200423,1
13,20200427,1
13,20200428,1
13,20200504,1
13,20200505,1
13,20200506,1
13,20200507,1
13,20200511,1
13,20200512,1
13,20200513,1
13,20200514,1
13,20200518,1
13,20200519,1
13,20200521,1
13,20200525,1
13,20200526,1
13,20200527,1
13,20200528,1
13,20200601,1
13,20200602,1
13,20200603,1
13,20200604,1
13,20200608,1
13,20200609,1
13,20200610,1
13,20200611,1
14,20200105,1
15,20200111,1
15,20200118,1
15,20200125,1
15,20200201,1
15,20200208,1
15,20200215,1
15,20200222,1
15,20200229,1
15,20200307,1
15,20200314,1
15,20200321,1
15,20200328,1
15,20200404,1
15,20200411,1
15,20200412,1
15,20200418,1
15,20200425,1
15,20200502,1
15,20200509,1
15,20200516,1
15,20200523,1
15,20200530,1
15,20200606,1
15,20200613,1
16,20200106,1
17,20200107,1
17,20200108,1
17,20200109,1
17,20200110,1
17,20200111,1
17,20200112,1
17,20200113,1
17,20200114,1
17,20200115,1
17,20200116,1
17,20200117,1
17,20200118,1
17,20200119,1
17,20200120,1
17,20200121,1
17,20200122,1
17,20200123,1
17,20200124,1
17,20200125,1
17,20200126,1
17,20200127,1
17,20200128,1
17,20200129,1
17,20200130,1
17,20200131,1
17,20200201,1
17,20200202,1
17,20200203,1
17,20200204,1
17,20200205,1
17,20200206,1
17,20200207,1
17,20200208,1
17,20200209,1
17,20200210,1
17,20200211,1
17,20200212,1
17,20200213,1
17,20200214,1
17,20200215,1
17,20200216,1
17,20200217,1
17,20200218,1
17,20200219,1
17,20200220,1
17,20200221,1
17,20200222,1
17,20200223,1
17,20200224,1
17,20200225,1
17,20200226,1
17,20200227,1
17,20200228,1
17,20200229,1
17,20200301,1
17,20200302,1
17,20200303,1
17,20200304,1
17,20200305,1
17,20200306,1
17,20200307,1
17,20200308,1
17,20200309,1
17,20200310,1
17,20200311,1
17,20200312,1
17,20200313,1
17,20200314,1
17,20200315,1
17,20200316,1
17,20200317,1
17,20200318,1
17,20200319,1
17,20200320,1
17,20200321,1
17,20200322,1
17,20200323,1
17,20200324,1
17,20200325,1
17,20200326,1
17,20200327,1
17,20200328,1
17,20200329,1
17,20200330,1
17,20200331,1
17,20200401,1
17,20200402,1
17,20200403,1
17,20200404,1
17,20200405,1
17,20200406,1
17,20200407,1
17,20200408,1
17,20200409,1
17,20200410,1
17,20200411,1
17,20200412,1
17,20200413,1
17,20200414,1
17,20200415,1
17,20200416,1
17,20200417,1
17,20200418,1
17,20200419,1
17,20200420,1
17,20200421,1
17,20200422,1
17,20200423,1
17,20200424,1
17,20200425,1
17,20200426,1
17,20200427,1
17,20200428,1
17,20200429,1
17,20200430,1
17,20200501,1
17,20200502,1
17,20200503,1
17,20200504,1
17,20200505,1
17,20200506,1
17,20200507,1
17,20200508,1
17,20200509,1
17,20200510,1
17,20200511,1
17,20200512,1
17,20200513,1
17,20200514,1
17,20200515,1
17,20200516,1
17,20200517,1
17,20200518,1
17,20200519,1
17,20200520,1
17,20200521,1
17,20200522,1
17,20200523,1
17,20200524,1
17,20200525,1
17,20200526,1
17,20200527,1
17,20200528,1
17,20200529,1
17,20200530,1
17,20200531,1
17,20200601,1
17,20200602,1
17,20200603,1
17,20200604,1
17,20200605,1
17,20200606,1
17,20200607,1
17,20200608,1
17,20200609,1
17,20200610,1
17,20200611,1
17,20200612,1
17,20200613,1
17,20200614,1
18,20200110,1
18,20200111,1
18,20200117,1
18,20200118,1
18,20200124,1
18,20200125,1
18,20200131,1
18,20200201,1
18,20200207,1
18,20200208,1
18,20200214,1
18,20200215,1
18,20200221,1
18,20200222,1
18,20200228,1
18,20200229,1
18,20200306,1
18,20200307,1
18,20200313,1
18,20200314,1
18,20200320,1
18,20200321,1
18,20200327,1
18,20200328,1
18,20200403,1
18,20200404,1
18,20200409,1
18,20200410,1
18,20200411,1
18,20200412,1
18,20200413,1
18,20200417,1
18,20200418,1
18,20200424,1
18,20200425,1
18,20200429,1
18,20200430,1
18,20200501,1
18,20200502,1
18,20200508,1
18,20200509,1
18,20200515,1
18,20200516,1
18,20200520,1
18,20200521,1
18,20200522,1
18,20200523,1
18,20200529,1
18,20200530,1
18,20200605,1
18,20200606,1
18,20200612,1
18,20200613,1
19,20200107,1
19,20200108,1
19,20200109,1
19,20200112,1
19,20200113,1
19,20200114,1
19,20200115,1
19,20200116,1
19,20200119,1
19,20200120,1
19,20200121,1
19,20200122,1
19,20200123,1
19,20200126,1
19,20200127,1
19,20200128,1
19,20200129,1
19,20200130,1
19,20200202,1
19,20200203,1
19,20200204,1
19,20200205,1
19,20200206,1
19,20200209,1
19,20200210,1
19,20200211,1
19,20200212,1
19,20200213,1
19,20200216,1
19,20200217,1
19,20200218,1
19,20200219,1
19,20200220,1
19,20200223,1
19,20200224,1
19,20200225,1
19,20200226,1
19,20200227,1
19,20200301,1
19,20200302,1
19,20200303,1
19,20200304,1
19,20200305,1
19,20200308,1
19,20200309,1
19,20200310,1
19,20200311,1
19,20200312,1
19,20200315,1
19,20200316,1
19,20200317,1
19,20200318,1
19,20200319,1
19,20200322,1
19,20200323,1
19,20200324,1
19,20200325,1
19,20200326,1
19,20200329,1
19,20200330,1
19,20200331,1
19,20200401,1
19,20200402,1
19,20200405,1
19,20200406,1
19,20200407,1
19,20200408,1
19,20200413,1
19,20200414,1
19,20200415,1
19,20200416,1
19,20200419,1
19,20200420,1
19,20200421,1
19,20200422,1
19,20200423,1
19,20200426,1
19,20200427,1
19,20200428,1
19,20200503,1
19,20200504,1
19,20200505,1
19,20200506,1
19,20200507,1
19,20200510,1
19,20200511,1
19,20200512,1
19,20200513,1
19,20200514,1
19,20200517,1
19,20200518,1
19,20200519,1
19,20200521,1
19,20200524,1
19,20200525,1
19,20200526,1
19,20200527,1
19,20200528,1
19,20200531,1
19,20200601,1
19,20200602,1
19,20200603,1
19,20200604,1
19,20200607,1
19,20200608,1
19,20200609,1
19,20200610,1
19,20200611,1
19,20200614,1
20,20200109,1
20,20200110,1
20,20200113,1
20,20200114,1
20,20200115,1
20,20200116,1
20,20200117,1
20,20200120,1
20,20200121,1
20,20200122,1
20,20200123,1
20,20200124,1
20,20200127,1
20,20200128,1
20,20200129,1
20,20200130,1
20,20200131,1
20,20200203,1
20,20200204,1
20,20200205,1
20,20200206,1
20,20200207,1
20,20200210,1
20,20200211,1
20,20200212,1
20,20200213,1
20,20200214,1
20,20200224,1
20,20200225,1
20,20200226,1
20,20200227,1
20,20200228,1
20,20200302,1
20,20200303,1
20,20200304,1
20,20200305,1
20,20200306,1
20,20200309,1
20,20200310,1
20,20200311,1
20,20200312,1
20,20200313,1
20,20200316,1
20,20200317,1
20,20200318,1
20,20200319,1
20,20200320,1
20,20200324,1
20,20200325,1
20,20200326,1
20,20200327,1
20,20200330,1
20,20200331,1
20,20200401,1
20,20200402,1
20,20200403,1
20,20200410,1
20,20200413,1
20,20200414,1
20,20200415,1
20,20200416,1
20,20200417,1
20,20200420,1
20,20200421,1
20,20200422,1
20,20200423,1
20,20200424,1
20,20200427,1
20,20200428,1
20,20200429,1
20,20200430,1
20,20200501,1
20,20200504,1
20,20200505,1
20,20200506,1
20,20200507,1
20,20200508,1
20,20200511,1
20,20200512,1
20,20200513,1
20,20200514,1
20,20200515,1
20,20200518,1
20,20200519,1
20,20200520,1
20,20200521,1
20,20200525,1
20,20200526,1
20,20200527,1
20,20200528,1
20,20200529,1
20,20200601,1
20,20200602,1
20,20200603,1
20,20200604,1
20,20200605,1
20,20200608,1
20,20200609,1
20,20200610,1
20,20200611,1
21,20200105,1
21,20200110,1
21,20200111,1
21,20200117,1
21,20200118,1
21,20200124,1
21,20200125,1
21,20200131,1
21,20200201,1
21,20200207,1
21,20200208,1
21,20200214,1
21,20200215,1
21,20200221,1
21,20200222,1
21,20200228,1
21,20200229,1
21,20200306,1
21,20200307,1
21,20200313,1
21,20200314,1
21,20200320,1
21,20200321,1
21,20200327,1
21,20200328,1
21,20200403,1
21,20200404,1
21,20200409,1
21,20200410,1
21,20200411,1
21,20200412,1
21,20200413,1
21,20200417,1
21,20200418,1
21,20200424,1
21,20200425,1
21,20200429,1
21,20200430,1
21,20200501,1
21,20200502,1
21,20200508,1
21,20200509,1
21,20200515,1
21,20200516,1
21,20200520,1
21,20200521,1
21,20200522,1
21,20200523,1
21,20200529,1
21,20200530,1
21,20200605,1
21,20200606,1
21,20200612,1
21,20200613,1
22,20200109,1
22,20200110,1
22,20200113,1
22,20200114,1
22,20200115,1
22,20200116,1
22,20200117,1
22,20200120,1
22,20200121,1
22,20200122,1
22,20200123,1
22,20200124,1
22,20200127,1
22,20200128,1
22,20200129,1
22,20200130,1
22,20200131,1
22,20200203,1
22,20200204,1
22,20200205,1
22,20200206,1
22,20200207,1
22,20200210,1
22,20200211,1
22,20200212,1
22,20200213,1
22,20200214,1
22,20200224,1
22,20200225,1
22,20200226,1
22,20200227,1
22,20200228,1
22,20200302,1
22,20200303,1
22,20200304,1
22,20200305,1
22,20200306,1
22,20200309,1
22,20200310,1
22,20200311,1
22,20200312,1
22,20200313,1
22,20200316,1
22,20200317,1
22,20200318,1
22,20200319,1
22,20200320,1
22,20200323,1
22,20200324,1
22,20200325,1
22,20200326,1
22,20200327,1
22,20200330,1
22,20200331,1
22,20200401,1
22,20200402,1
22,20200403,1
22,20200410,1
22,20200413,1
22,20200414,1
22,20200415,1
22,20200416,1
22,20200417,1
22,20200420,1
22,20200421,1
22,20200422,1
22,20200423,1
22,20200424,1
22,20200427,1
22,20200428,1
22,20200429,1
22,20200501,1
22,20200504,1
22,20200505,1
22,20200506,1
22,20200507,1
22,20200508,1
22,20200511,1
22,20200512,1
22,20200513,1
22,20200514,1
22,20200515,1
22,20200518,1
22,20200519,1
22,20200520,1
22,20200521,1
22,20200525,1
22,20200526,1
22,20200527,1
22,20200528,1
22,20200529,1
22,20200601,1
22,20200602,1
22,20200603,1
22,20200604,1
22,20200605,1
22,20200608,1
22,20200609,1
23,20200113,1
23,20200120,1
23,20200127,1
23,20200203,1
23,20200210,1
23,20200224,1
23,20200302,1
23,20200309,1
23,20200316,1
23,20200323,1
23,20200330,1
23,20200413,1
23,20200420,1
23,20200427,1
23,20200504,1
23,20200511,1
23,20200518,1
23,20200525,1
23,20200601,1
23,20200608,1
24,20200107,1
24,20200109,1
24,20200110,1
24,20200113,1
24,20200114,1
24,20200115,1
24,20200116,1
24,20200117,1
24,20200120,1
24,20200121,1
24,20200122,1
24,20200123,1
24,20200124,1
24,20200127,1
24,20200128,1
24,20200129,1
24,20200130,1
24,20200131,1
24,20200203,1
24,20200204,1
24,20200205,1
24,20200206,1
24,20200207,1
24,20200210,1
24,20200211,1
24,20200212,1
24,20200213,1
24,20200214,1
24,20200217,1
24,20200218,1
24,20200219,1
24,20200220,1
24,20200221,1
24,20200224,1
24,20200225,1
24,20200226,1
24,20200227,1
24,20200228,1
24,20200302,1
24,20200303,1
24,20200304,1
24,20200305,1
24,20200306,1
24,20200309,1
24,20200310,1
24,20200311,1
24,20200312,1
24,20200313,1
24,20200316,1
24,20200317,1
24,20200318,1
24,20200319,1
24,20200320,1
24,20200323,1
24,20200324,1
24,20200325,1
24,20200326,1
24,20200327,1
24,20200330,1
24,20200331,1
24,20200401,1
24,20200402,1
24,20200403,1
24,20200406,1
24,20200407,1
24,20200408,1
24,20200409,1
24,20200410,1
24,20200413,1
24,20200414,1
24,20200415,1
24,20200416,1
24,20200417,1
24,20200420,1
24,20200421,1
24,20200422,1
24,20200423,1
24,20200424,1
24,20200427,1
24,20200428,1
24,20200429,1
24,20200430,1
24,20200501,1
24,20200504,1
24,20200505,1
24,20200506,1
24,20200507,1
24,20200508,1
24,20200511,1
24,20200512,1
24,20200513,1
24,20200514,1
24,20200515,1
24,20200518,1
24,20200519,1
24,20200520,1
24,20200521,1
24,20200522,1
24,20200525,1
24,20200526,1
24,20200527,1
24,20200528,1
24,20200529,1
24,20200601,1
24,20200602,1
24,20200603,1
24,20200604,1
24,20200605,1
24,20200608,1
24,20200609,1
24,20200610,1
24,20200611,1
24,20200612,1
25,20200110,1
25,20200117,1
25,20200124,1
25,20200131,1
25,20200207,1
25,20200214,1
25,20200221,1
25,20200228,1
25,20200306,1
25,20200313,1
25,20200320,1
25,20200327,1
25,20200403,1
25,20200409,1
25,20200410,1
25,20200413,1
25,20200417,1
25,20200424,1
25,20200430,1
25,20200501,1
25,20200508,1
25,20200515,1
25,20200520,1
25,20200521,1
25,20200522,1
25,20200529,1
25,20200605,1
25,20200612,1
26,20200107,1
26,20200108,1
