route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
9011001057900000,1,33010000131528245,,0,2
9011001057900000,2,33010000131528392,,0,2
9011001057900000,2,33010000131528490,,0,2
9011001057900000,2,33010000131528539,,0,2
9011001057900000,2,33010000131528784,,0,2
9011001057900000,2,33010000131528882,,0,2
9011001057900000,2,33010000131529108,,0,2
9011001057900000,2,33010000131529159,,0,2
9011001057900000,1,33010000131529261,,0,2
9011001057900000,1,33010000131529408,,0,2
9011001057900000,1,33010000131529457,,0,2
9011001057900000,1,33010000131527706,,0,2
9011001057900000,1,33010000131527755,,0,2
9011001057900000,1,33010000131527853,,0,2
9011001057900000,1,33010000131528294,,0,2
9011001057900000,2,33010000131528637,,0,2
9011001057900000,2,33010000131528931,,0,2
9011001057900000,2,33010000131529029,,0,2
9011001057900000,1,33010000131529359,,0,2
9011001057900000,1,33010000131529506,,0,2
9011001057900000,1,33010000131529555,,0,2
9011001059300000,3,33010000120970838,,1,3
9011001059300000,4,33010000131527300,,1,4
9011001059300000,5,33010000131527256,,1,4
9011001059300000,4,33010000131527280,,1,4
9011001059300000,4,33010000120970900,,0,5
9011001059300000,4,33010000131527426,,0,6
9011001059300000,5,33010000131527384,,0,6
9011001059300000,4,33010000131527407,,0,6
9011001067700000,1,33010000116827683,,1,7
9011001067700000,1,33010000131522263,,1,8
9011001067700000,2,33010000131522845,,1,9
9011001067700000,1,33010000131523223,,1,9
9011001067700000,1,33010000131523295,,1,9
9011001067700000,1,33010000131523511,,1,9
9011001067700000,1,33010000131523583,,1,9
9011001067700000,2,33010000131524159,,1,9
9011001067700000,2,33010000131524521,,1,9
9011001067700000,4,33010000131522479,,1,9
9011001067700000,1,33010000131522551,,1,9
9011001067700000,2,33010000131522629,,1,9
9011001067700000,2,33010000131522701,,1,9
9011001067700000,2,33010000131522773,,1,9
9011001067700000,1,33010000131523439,,1,9
9011001067700000,2,33010000131524305,,1,9
9011001067700000,2,33010000131524377,,1,9
9011001067700000,2,33010000131524449,,1,9
9011001067700000,1,33010000131524676,,1,9
9011001067700000,1,33010000131524748,,1,9
9011001067700000,4,33010000131522335,,1,9
9011001067700000,2,33010000131522917,,1,9
9011001067700000,2,33010000131522989,,1,9
9011001067700000,1,33010000131523151,,1,9
9011001067700000,1,33010000131523367,,1,9
9011001067700000,1,33010000131523943,,1,9
9011001067700000,2,33010000131524233,,1,9
9011001067700000,1,33010000131524604,,1,9
9011001067700000,4,33010000131522407,,1,9
9011001067700000,1,33010000131523079,,1,9
9011001067700000,1,33010000131523655,,1,9
9011001067700000,1,33010000131523727,,1,9
9011001067700000,1,33010000131523799,,1,9
9011001067700000,1,33010000131523871,,1,9
9011001067700000,1,33010000131524015,,1,9
9011001067700000,1,33010000131524087,,1,9
9011001067700000,1,33010000049436531,,0,10
9011001067700000,2,33010000131525037,,0,11
9011001067700000,2,33010000131525108,,0,11
9011001067700000,2,33010000131525179,,0,11
9011001067700000,2,33010000131525250,,0,11
9011001067700000,1,33010000131525404,,0,11
9011001067700000,1,33010000131525617,,0,11
9011001067700000,1,33010000131526256,,0,11
9011001067700000,1,33010000131526469,,0,11
9011001067700000,4,33010000131526611,,0,11
9011001067700000,2,33010000131524820,,0,11
9011001067700000,1,33010000131525688,,0,11
9011001067700000,1,33010000131525830,,0,11
9011001067700000,1,33010000131525901,,0,11
9011001067700000,2,33010000131524891,,0,11
9011001067700000,2,33010000131525321,,0,11
9011001067700000,1,33010000131525475,,0,11
9011001067700000,1,33010000131525546,,0,11
9011001067700000,1,33010000131526398,,0,11
9011001067700000,2,33010000131526901,,0,11
9011001067700000,2,33010000131526972,,0,11
9011001067700000,1,33010000131527128,,0,11
9011001067700000,1,33010000131527199,,0,11
9011001067700000,1,33010000131527227,,0,12
9011001067700000,2,33010000131524966,,0,11
9011001067700000,1,33010000131525759,,0,11
9011001067700000,1,33010000131525972,,0,11
9011001067700000,1,33010000131526043,,0,11
9011001067700000,1,33010000131526185,,0,11
9011001067700000,1,33010000131526327,,0,11
9011001067700000,2,33010000131526830,,0,11
9011001067700000,1,33010000131526114,,0,11
9011001067700000,1,33010000131526540,,0,11
9011001067700000,4,33010000131526682,,0,11
9011001067700000,4,33010000131526753,,0,11
9011001067700000,2,33010000131527043,,0,11
9011001099500000,6,33010000129822456,,1,13
9011001099500000,7,33010000130523387,,1,13
9011001099500000,7,33010000130523447,,1,13
9011001099500000,7,33010000130523627,,1,13
9011001099500000,7,33010000130523647,,1,13
9011001099500000,7,33010000130523747,,1,13
9011001099500000,7,33010000130523867,,1,13
9011001099500000,7,33010000130524029,,1,13
9011001099500000,2,33010000130859479,,1,13
9011001099500000,7,33010000130523267,,1,13
9011001099500000,7,33010000130523287,,1,13
9011001099500000,7,33010000130523467,,1,13
9011001099500000,7,33010000130523507,,1,13
9011001099500000,7,33010000130523547,,1,13
9011001099500000,7,33010000130523587,,1,13
9011001099500000,7,33010000130523607,,1,13
9011001099500000,7,33010000130523707,,1,13
9011001099500000,7,33010000130523767,,1,13
9011001099500000,7,33010000130523827,,1,13
9011001099500000,7,33010000130523847,,1,13
9011001099500000,7,33010000130523947,,1,13
9011001099500000,6,33010000129822436,,1,13
9011001099500000,7,33010000130523307,,1,13
9011001099500000,7,33010000130523327,,1,13
9011001099500000,7,33010000130523407,,1,13
9011001099500000,7,33010000130523527,,1,13
9011001099500000,7,33010000130523667,,1,13
9011001099500000,7,33010000130523687,,1,13
9011001099500000,7,33010000130523887,,1,13
9011001099500000,7,33010000130523987,,1,13
9011001099500000,7,33010000130859459,,1,13
9011001099500000,7,33010000130523347,,1,13
9011001099500000,7,33010000130523367,,1,13
9011001099500000,7,33010000130523427,,1,13
9011001099500000,7,33010000130523487,,1,13
9011001099500000,7,33010000130523567,,1,13
9011001099500000,7,33010000130523727,,1,13
9011001099500000,7,33010000130523787,,1,13
9011001099500000,7,33010000130523807,,1,13
9011001099500000,7,33010000130523907,,1,13
9011001099500000,7,33010000130523927,,1,13
9011001099500000,7,33010000130523967,,1,13
9011001099500000,7,33010000130524192,,0,14
9011001099500000,7,33010000130524252,,0,14
9011001099500000,7,33010000130524292,,0,14
9011001099500000,7,33010000130524512,,0,14
9011001099500000,7,33010000130524532,,0,14
9011001099500000,7,33010000130524592,,0,14
9011001099500000,7,33010000130524672,,0,14
9011001099500000,7,33010000130524712,,0,14
9011001099500000,7,33010000130524812,,0,14
9011001099500000,2,33010000130859611,,0,15
9011001099500000,7,33010000130524112,,0,14
9011001099500000,7,33010000130524152,,0,14
9011001099500000,7,33010000130524172,,0,14
9011001099500000,7,33010000130524412,,0,14
9011001099500000,7,33010000130524432,,0,14
9011001099500000,7,33010000130524452,,0,14
9011001099500000,7,33010000130524492,,0,14
9011001099500000,7,33010000130524552,,0,14
9011001099500000,7,33010000130524612,,0,14
9011001099500000,7,33010000130524632,,0,14
9011001099500000,7,33010000130524652,,0,14
9011001099500000,7,33010000130524732,,0,14
9011001099500000,7,33010000130524832,,0,14
9011001099500000,7,33010000130524132,,0,14
9011001099500000,7,33010000130524212,,0,14
9011001099500000,7,33010000130524272,,0,14
9011001099500000,7,33010000130524312,,0,14
9011001099500000,7,33010000130524372,,0,14
9011001099500000,7,33010000130524392,,0,14
9011001099500000,7,33010000130524572,,0,14
9011001099500000,7,33010000130524772,,0,14
9011001099500000,7,33010000130524792,,0,14
9011001099500000,7,33010000130524852,,0,14
9011001099500000,7,33010000130859540,,0,14
9011001099500000,6,33010000130524071,,0,14
9011001099500000,6,33010000130524092,,0,14
9011001099500000,7,33010000130524232,,0,14
9011001099500000,7,33010000130524332,,0,14
9011001099500000,7,33010000130524352,,0,14
9011001099500000,7,33010000130524472,,0,14
9011001099500000,7,33010000130524692,,0,14
9011001099500000,7,33010000130524752,,0,14
9011001099600000-SL-tåg,7,33010000130859892,,1,16
9011001099600000-SL-tåg,7,33010000130860422,,1,16
9011001099600000-SL-tåg,7,33010000130860626,,1,16
9011001099600000-SL-tåg,7,33010000130860762,,1,16
9011001099600000-SL-tåg,8,33010000130860860,,1,17
9011001099600000-SL-tåg,7,33010000130859875,,1,16
9011001099600000-SL-tåg,7,33010000130859926,,1,16
9011001099600000-SL-tåg,7,33010000130859977,,1,16
9011001099600000-SL-tåg,8,33010000130860110,,1,17
9011001099600000-SL-tåg,8,33010000130860130,,1,17
9011001099600000-SL-tåg,8,33010000130860150,,1,17
9011001099600000-SL-tåg,9,33010000130860174,,1,16
9011001099600000-SL-tåg,6,33010000130860260,,1,16
9011001099600000-SL-tåg,7,33010000130860490,,1,16
9011001099600000-SL-tåg,7,33010000130860524,,1,16
9011001099600000-SL-tåg,7,33010000130860592,,1,16
9011001099600000-SL-tåg,7,33010000130860643,,1,16
9011001099600000-SL-tåg,7,33010000130860694,,1,16
9011001099600000-SL-tåg,7,33010000130860711,,1,16
9011001099600000-SL-tåg,7,33010000130860779,,1,16
9011001099600000-SL-tåg,7,33010000130860796,,1,16
9011001099600000-SL-tåg,7,33010000130860813,,1,16
9011001099600000-SL-tåg,7,33010000130860830,,1,16
9011001099600000-SL-tåg,7,33010000130860847,,1,16
9011001099600000-SL-tåg,7,33010000130859943,,1,16
9011001099600000-SL-tåg,8,33010000130860070,,1,17
9011001099600000-SL-tåg,8,33010000130860090,,1,17
9011001099600000-SL-tåg,9,33010000130860191,,1,16
9011001099600000-SL-tåg,9,33010000130860209,,1,16
9011001099600000-SL-tåg,9,33010000130860243,,1,16
9011001099600000-SL-tåg,7,33010000130860507,,1,16
9011001099600000-SL-tåg,7,33010000130860541,,1,16
9011001099600000-SL-tåg,7,33010000130860558,,1,16
9011001099600000-SL-tåg,7,33010000130860575,,1,16
9011001099600000-SL-tåg,7,33010000130860728,,1,16
9011001099600000-SL-tåg,7,33010000130860745,,1,16
9011001099600000-SL-tåg,7,33010000130859909,,1,16
9011001099600000-SL-tåg,7,33010000130859960,,1,16
9011001099600000-SL-tåg,7,33010000130859994,,1,16
9011001099600000-SL-tåg,9,33010000130860011,,1,16
9011001099600000-SL-tåg,7,33010000130860057,,1,16
9011001099600000-SL-tåg,9,33010000130860226,,1,16
9011001099600000-SL-tåg,7,33010000130860439,,1,16
9011001099600000-SL-tåg,7,33010000130860456,,1,16
9011001099600000-SL-tåg,7,33010000130860473,,1,16
9011001099600000-SL-tåg,7,33010000130860609,,1,16
9011001099600000-SL-tåg,7,33010000130860660,,1,16
9011001099600000-SL-tåg,7,33010000130860677,,1,16
9011001099600000,6,33010000129673775,,0,18
9011001099600000,9,33010000129673829,,0,18
9011001099600000,9,33010000129673847,,0,18
9011001099600000,9,33010000129673883,,0,18
9011001099600000,7,33010000129673919,,0,18
9011001099600000,7,33010000129673937,,0,18
9011001099600000,7,33010000129674009,,0,18
9011001099600000,7,33010000129674027,,0,18
9011001099600000,7,33010000129674171,,0,18
9011001099600000,7,33010000129674261,,0,18
9011001099600000,7,33010000129674333,,0,18
9011001099600000,7,33010000129674351,,0,18
9011001099600000,7,33010000129674495,,0,18
9011001099600000,7,33010000129674513,,0,18
9011001099600000,8,33010000130860941,,0,19
9011001099600000,8,33010000130860981,,0,19
9011001099600000,9,33010000129673811,,0,18
9011001099600000,7,33010000129673901,,0,18
9011001099600000,7,33010000129673973,,0,18
9011001099600000,7,33010000129673991,,0,18
9011001099600000,7,33010000129674045,,0,18
9011001099600000,7,33010000129674063,,0,18
9011001099600000,7,33010000129674099,,0,18
9011001099600000,7,33010000129674135,,0,18
9011001099600000,7,33010000129674207,,0,18
9011001099600000,7,33010000129674243,,0,18
9011001099600000,7,33010000129674279,,0,18
9011001099600000,7,33010000129674297,,0,18
9011001099600000,7,33010000129674441,,0,18
9011001099600000,7,33010000129674459,,0,18
9011001099600000,8,33010000130860901,,0,19
9011001099600000,7,33010000129673757,,0,18
9011001099600000,9,33010000129673865,,0,18
9011001099600000,7,33010000129674081,,0,18
9011001099600000,7,33010000129674225,,0,18
9011001099600000,7,33010000129674315,,0,18
9011001099600000,7,33010000129674369,,0,18
9011001099600000,7,33010000129674387,,0,18
9011001099600000,7,33010000129674405,,0,18
9011001099600000,7,33010000129674423,,0,18
9011001099600000,8,33010000130860921,,0,19
9011001099600000,7,33010000130861219,,0,18
9011001099600000,9,33010000129673793,,0,18
9011001099600000,7,33010000129673955,,0,18
9011001099600000,7,33010000129674117,,0,18
9011001099600000,7,33010000129674153,,0,18
9011001099600000,7,33010000129674189,,0,18
9011001099600000,8,33010000130860881,,0,19
9011001099600000,8,33010000130860961,,0,19
9011003000100000,1,33010000133169566,,1,20
9011003000100000,1,33010000133170082,,1,20
9011003000100000,1,33010000133170433,,1,20
9011003000100000,1,33010000133170609,,1,20
9011003000100000,1,33010000133170653,,1,20
9011003000100000,1,33010000133170785,,1,20
9011003000100000,1,33010000133171403,,1,20
9011003000100000,1,33010000133171491,,1,20
9011003000100000,1,33010000133171579,,1,20
9011003000100000,1,33010000133171799,,1,20
9011003000100000,2,33010000133172191,,1,20
9011003000100000,2,33010000133172326,,1,20
9011003000100000,2,33010000133172498,,1,20
9011003000100000,2,33010000133172868,,1,20
9011003000100000,2,33010000133173083,,1,20
9011003000100000,2,33010000133173126,,1,20
9011003000100000,2,33010000133173212,,1,20
9011003000100000,2,33010000133173255,,1,20
9011003000100000,2,33010000133173341,,1,20
9011003000100000,2,33010000133173642,,1,20
9011003000100000,2,33010000133173728,,1,20
9011003000100000,1,33010000133174326,,1,20
9011003000100000,1,33010000133174369,,1,20
9011003000100000,1,33010000133174542,,1,20
9011003000100000,1,33010000133174586,,1,20
9011003000100000,2,33010000133174739,,1,21
9011003000100000,2,33010000133174760,,1,21
9011003000100000,1,33010000133169306,,1,20
9011003000100000,1,33010000133169478,,1,20
9011003000100000,1,33010000133169522,,1,20
9011003000100000,1,33010000133169786,,1,20
9011003000100000,1,33010000133169830,,1,20
9011003000100000,1,33010000133169861,,1,22
9011003000100000,1,33010000133170039,,1,20
9011003000100000,1,33010000133170126,,1,20
9011003000100000,1,33010000133170258,,1,20
9011003000100000,1,33010000133170477,,1,20
9011003000100000,1,33010000133170565,,1,20
9011003000100000,1,33010000133170697,,1,20
9011003000100000,1,33010000133170741,,1,20
9011003000100000,1,33010000133170829,,1,20
9011003000100000,1,33010000133171315,,1,20
9011003000100000,1,33010000133171755,,1,20
9011003000100000,1,33010000133172019,,1,20
9011003000100000,2,33010000133172145,,1,23
9011003000100000,2,33010000133172236,,1,20
9011003000100000,2,33010000133172281,,1,20
9011003000100000,2,33010000133172584,,1,20
9011003000100000,2,33010000133172911,,1,20
9011003000100000,2,33010000133173513,,1,20
9011003000100000,2,33010000133173771,,1,20
9011003000100000,1,33010000133173852,,1,23
9011003000100000,1,33010000133173982,,1,20
9011003000100000,1,33010000133174111,,1,20
9011003000100000,1,33010000133174197,,1,20
9011003000100000,1,33010000133174283,,1,20
9011003000100000,1,33010000133174630,,1,20
9011003000100000,1,33010000133174674,,1,20
9011003000100000,1,33010000133174719,,1,20
9011003000100000,1,33010000133169698,,1,20
9011003000100000,1,33010000133169742,,1,20
9011003000100000,1,33010000133170170,,1,20
9011003000100000,1,33010000133170214,,1,20
9011003000100000,1,33010000133170345,,1,20
9011003000100000,1,33010000133170521,,1,20
9011003000100000,1,33010000133170961,,1,20
9011003000100000,1,33010000133171049,,1,20
9011003000100000,1,33010000133171093,,1,20
9011003000100000,1,33010000133171137,,1,20
9011003000100000,1,33010000133171447,,1,20
9011003000100000,1,33010000133171535,,1,20
9011003000100000,1,33010000133171623,,1,20
9011003000100000,1,33010000133171667,,1,20
9011003000100000,1,33010000133171843,,1,20
9011003000100000,1,33010000133171931,,1,20
9011003000100000,1,33010000133171975,,1,20
9011003000100000,1,33010000133172063,,1,20
9011003000100000,2,33010000133172369,,1,20
9011003000100000,2,33010000133172412,,1,20
9011003000100000,2,33010000133172455,,1,20
9011003000100000,2,33010000133172627,,1,20
9011003000100000,2,33010000133172713,,1,20
9011003000100000,2,33010000133172756,,1,20
9011003000100000,2,33010000133172997,,1,20
9011003000100000,2,33010000133173040,,1,20
9011003000100000,2,33010000133173169,,1,20
9011003000100000,2,33010000133173427,,1,20
9011003000100000,2,33010000133173599,,1,20
9011003000100000,1,33010000133173896,,1,20
9011003000100000,1,33010000133174068,,1,20
9011003000100000,1,33010000133174240,,1,20
9011003000100000,1,33010000133174498,,1,20
9011003000100000,1,33010000133169263,,1,20
9011003000100000,1,33010000133169349,,1,20
9011003000100000,1,33010000133169392,,1,20
9011003000100000,1,33010000133169435,,1,20
9011003000100000,1,33010000133169610,,1,20
9011003000100000,1,33010000133169654,,1,20
9011003000100000,1,33010000133169906,,1,20
9011003000100000,1,33010000133169950,,1,20
9011003000100000,1,33010000133169994,,1,20
9011003000100000,1,33010000133170301,,1,20
9011003000100000,1,33010000133170389,,1,20
9011003000100000,1,33010000133170873,,1,20
9011003000100000,1,33010000133170917,,1,20
9011003000100000,1,33010000133171005,,1,20
9011003000100000,1,33010000133171181,,1,20
9011003000100000,1,33010000133171226,,1,20
9011003000100000,1,33010000133171270,,1,20
9011003000100000,1,33010000133171359,,1,20
9011003000100000,1,33010000133171711,,1,20
9011003000100000,1,33010000133171887,,1,20
9011003000100000,1,33010000133172107,,1,20
9011003000100000,2,33010000133172541,,1,20
9011003000100000,2,33010000133172670,,1,20
9011003000100000,2,33010000133172800,,1,20
9011003000100000,2,33010000133172954,,1,20
9011003000100000,2,33010000133173298,,1,20
9011003000100000,2,33010000133173384,,1,20
9011003000100000,2,33010000133173470,,1,20
9011003000100000,2,33010000133173556,,1,20
9011003000100000,2,33010000133173685,,1,20
9011003000100000,1,33010000133173939,,1,20
9011003000100000,1,33010000133174025,,1,20
9011003000100000,1,33010000133174154,,1,20
9011003000100000,1,33010000133174412,,1,20
9011003000100000,1,33010000133174455,,1,20
9011003000100000,1,33010000131096260,,0,24
9011003000100000,1,33010000131096432,,0,24
9011003000100000,1,33010000131096475,,0,24
9011003000100000,1,33010000131096518,,0,24
9011003000100000,1,33010000131096864,,0,24
9011003000100000,1,33010000131096907,,0,24
9011003000100000,1,33010000131097036,,0,24
9011003000100000,1,33010000131097208,,0,24
9011003000100000,1,33010000131097294,,0,24
9011003000100000,1,33010000131097380,,0,24
9011003000100000,1,33010000131097509,,0,24
9011003000100000,1,33010000131097810,,0,24
9011003000100000,1,33010000131097853,,0,24
9011003000100000,1,33010000131097896,,0,24
9011003000100000,1,33010000131097982,,0,24
9011003000100000,1,33010000131098326,,0,24
9011003000100000,1,33010000131098541,,0,24
9011003000100000,1,33010000131098973,,0,24
9011003000100000,1,33010000131099188,,0,24
9011003000100000,1,33010000131099274,,0,24
9011003000100000,1,33010000131099403,,0,24
9011003000100000,1,33010000131099447,,0,24
9011003000100000,2,33010000131099794,,0,24
9011003000100000,2,33010000131100025,,0,24
9011003000100000,2,33010000131100119,,0,24
9011003000100000,2,33010000131100205,,0,24
9011003000100000,2,33010000131100477,,0,24
9011003000100000,2,33010000131100610,,0,24
9011003000100000,2,33010000131100653,,0,24
9011003000100000,2,33010000131100837,,0,24
9011003000100000,2,33010000131100966,,0,24
9011003000100000,2,33010000131101198,,0,24
9011003000100000,1,33010000131101451,,0,24
9011003000100000,1,33010000131101494,,0,24
9011003000100000,1,33010000131101537,,0,24
9011003000100000,1,33010000131101649,,0,25
9011003000100000,1,33010000131101694,,0,26
9011003000100000,1,33010000131096389,,0,24
9011003000100000,1,33010000131096691,,0,24
9011003000100000,1,33010000131096993,,0,24
9011003000100000,1,33010000131097251,,0,24
9011003000100000,1,33010000131097595,,0,24
9011003000100000,1,33010000131097724,,0,24
9011003000100000,1,33010000131097939,,0,24
9011003000100000,1,33010000131098068,,0,24
9011003000100000,1,33010000131098154,,0,24
9011003000100000,1,33010000131098412,,0,24
9011003000100000,1,33010000131098498,,0,24
9011003000100000,1,33010000131098584,,0,24
9011003000100000,1,33010000131098671,,0,24
9011003000100000,1,33010000131099231,,0,24
9011003000100000,1,33010000131099360,,0,24
9011003000100000,2,33010000131099622,,0,24
9011003000100000,2,33010000131099939,,0,24
9011003000100000,2,33010000131100248,,0,24
9011003000100000,2,33010000131100567,,0,24
9011003000100000,2,33010000131100704,,0,24
9011003000100000,2,33010000131100880,,0,24
9011003000100000,2,33010000131100923,,0,24
9011003000100000,2,33010000131101154,,0,24
9011003000100000,1,33010000131101664,,0,26
9011003000100000,2,33010000131101739,,0,26
9011003000100000,1,33010000131096561,,0,24
9011003000100000,1,33010000131096648,,0,24
9011003000100000,1,33010000131096734,,0,24
9011003000100000,1,33010000131096778,,0,24
9011003000100000,1,33010000131096950,,0,24
9011003000100000,1,33010000131097423,,0,24
9011003000100000,1,33010000131097552,,0,24
9011003000100000,1,33010000131097638,,0,24
9011003000100000,1,33010000131098025,,0,24
9011003000100000,1,33010000131098197,,0,24
9011003000100000,1,33010000131098283,,0,24
9011003000100000,1,33010000131098455,,0,24
9011003000100000,1,33010000131098758,,0,24
9011003000100000,1,33010000131098801,,0,24
9011003000100000,1,33010000131098844,,0,24
9011003000100000,1,33010000131098930,,0,24
9011003000100000,1,33010000131099059,,0,24
9011003000100000,1,33010000131099535,,0,24
9011003000100000,2,33010000131099579,,0,24
9011003000100000,2,33010000131099837,,0,24
9011003000100000,2,33010000131100074,,0,24
9011003000100000,2,33010000131100291,,0,24
9011003000100000,2,33010000131100377,,0,24
9011003000100000,2,33010000131100434,,0,24
9011003000100000,2,33010000131100794,,0,24
9011003000100000,2,33010000131101275,,0,25
9011003000100000,1,33010000131101321,,0,24
9011003000100000,1,33010000131101407,,0,24
9011003000100000,1,33010000131101580,,0,24
9011003000100000,1,33010000131101709,,0,26
9011003000100000,1,33010000131096303,,0,24
9011003000100000,1,33010000131096346,,0,24
9011003000100000,1,33010000131096604,,0,24
9011003000100000,1,33010000131096821,,0,24
9011003000100000,1,33010000131097079,,0,24
9011003000100000,1,33010000131097122,,0,24
9011003000100000,1,33010000131097165,,0,24
9011003000100000,1,33010000131097337,,0,24
9011003000100000,1,33010000131097466,,0,24
9011003000100000,1,33010000131097681,,0,24
9011003000100000,1,33010000131097767,,0,24
9011003000100000,1,33010000131098111,,0,24
9011003000100000,1,33010000131098240,,0,24
9011003000100000,1,33010000131098369,,0,24
9011003000100000,1,33010000131098627,,0,24
9011003000100000,1,33010000131098714,,0,24
9011003000100000,1,33010000131098887,,0,24
9011003000100000,1,33010000131099016,,0,24
9011003000100000,1,33010000131099102,,0,24
9011003000100000,1,33010000131099145,,0,24
9011003000100000,1,33010000131099317,,0,24
9011003000100000,1,33010000131099491,,0,24
9011003000100000,2,33010000131099665,,0,24
9011003000100000,2,33010000131099708,,0,24
9011003000100000,2,33010000131099751,,0,24
9011003000100000,2,33010000131099880,,0,24
9011003000100000,2,33010000131099982,,0,24
9011003000100000,2,33010000131100162,,0,24
9011003000100000,2,33010000131100334,,0,24
9011003000100000,2,33010000131100524,,0,24
9011003000100000,2,33010000131100749,,0,24
9011003000100000,2,33010000131101009,,0,24
9011003000100000,2,33010000131101052,,0,24
9011003000100000,2,33010000131101095,,0,24
9011003000100000,2,33010000131101242,,0,24
9011003000100000,1,33010000131101364,,0,24
9011003000100000,1,33010000131101623,,0,24
9011003000100000,1,33010000131101679,,0,26
9011003000100000,2,33010000131101724,,0,26
9011003000200000,2,33010000129147009,,1,27
9011003000200000,2,33010000129147181,,1,27
9011003000200000,2,33010000129147513,,1,28
9011003000200000,2,33010000129147581,,1,28
9011003000200000,2,33010000129147649,,1,28
9011003000200000,1,33010000129147777,,1,27
9011003000200000,1,33010000129147882,,1,27
9011003000200000,1,33010000129147952,,1,27
9011003000200000,1,33010000129147987,,1,27
9011003000200000,1,33010000129148022,,1,27
9011003000200000,2,33010000129148262,,1,27
9011003000200000,1,33010000129148418,,1,28
9011003000200000,1,33010000129148453,,1,28
9011003000200000,1,33010000129148488,,1,28
9011003000200000,1,33010000129148523,,1,28
9011003000200000,1,33010000129148803,,1,28
9011003000200000,1,33010000129148942,,1,27
9011003000200000,1,33010000129149047,,1,27
9011003000200000,1,33010000129149152,,1,27
9011003000200000,1,33010000129149257,,1,27
9011003000200000,1,33010000129149292,,1,27
9011003000200000,1,33010000129149397,,1,27
9011003000200000,1,33010000129149467,,1,28
9011003000200000,1,33010000129149852,,1,28
9011003000200000,1,33010000129150281,,1,29
9011003000200000,2,33010000129150489,,1,28
9011003000200000,2,33010000129150524,,1,28
9011003000200000,1,33010000129150574,,1,28
9011003000200000,1,33010000129150676,,1,28
9011003000200000,1,33010000129150778,,1,28
9011003000200000,2,33010000129147739,,1,27
9011003000200000,2,33010000129148124,,1,27
9011003000200000,1,33010000129148313,,1,27
9011003000200000,1,33010000129148348,,1,28
9011003000200000,1,33010000129148663,,1,28
9011003000200000,1,33010000129148838,,1,28
9011003000200000,1,33010000129148907,,1,27
9011003000200000,1,33010000129149012,,1,27
9011003000200000,1,33010000129149117,,1,27
9011003000200000,1,33010000129149187,,1,27
9011003000200000,1,33010000129149327,,1,27
9011003000200000,1,33010000129149536,,1,27
9011003000200000,1,33010000129149606,,1,27
